Source,Target,Type,Id,Label,Weight
4620,824,Directed,27512,,16.0
4620,901,Directed,27510,,17.0
4620,1011,Directed,27507,,47.0
4620,1264,Directed,27508,,25.0
4620,1454,Directed,27518,,9.0
4620,1461,Directed,27514,,12.0
4620,2199,Directed,27509,,17.0
4620,2656,Directed,27517,,11.0
4620,4824,Directed,27521,,8.0
4629,8923,Directed,27522,,6.0
4630,722,Directed,27523,,9.0
4632,170,Directed,27524,,24.0
4632,645,Directed,27526,,12.0
4632,753,Directed,27527,,12.0
4632,3681,Directed,27525,,20.0
4637,69,Directed,27528,,18.0
4637,103,Directed,27532,,6.0
4637,111,Directed,27529,,8.0
4637,119,Directed,27530,,7.0
4637,147,Directed,27531,,6.0
4637,176,Directed,27533,,5.0
4638,69,Directed,27534,,13.0
4638,824,Directed,27535,,8.0
4638,1011,Directed,27537,,5.0
4638,1166,Directed,27536,,6.0
4638,1167,Directed,27539,,5.0
4638,1454,Directed,27538,,5.0
4639,31,Directed,27543,,6.0
4639,203,Directed,27542,,7.0
4639,723,Directed,27541,,9.0
4639,1963,Directed,27540,,13.0
4639,4439,Directed,27544,,6.0
4643,30,Directed,27551,,8.0
4643,31,Directed,27550,,10.0
4643,203,Directed,27545,,15.0
4643,205,Directed,27549,,11.0
4643,8939,Directed,27546,,12.0
4643,8940,Directed,27547,,12.0
4643,8941,Directed,27548,,12.0
4649,1406,Directed,27552,,6.0
4656,78,Directed,27556,,7.0
4656,204,Directed,27553,,19.0
4656,392,Directed,27557,,5.0
4656,1964,Directed,27555,,10.0
4656,1966,Directed,27554,,12.0
4657,4409,Directed,27558,,8.0
4659,204,Directed,27560,,6.0
4659,1966,Directed,27561,,6.0
4659,8950,Directed,27559,,10.0
4660,0,Directed,27570,,9.0
4660,17,Directed,27569,,9.0
4660,20,Directed,27562,,55.0
4660,25,Directed,27564,,18.0
4660,170,Directed,27565,,18.0
4660,1616,Directed,27576,,8.0
4660,8953,Directed,27563,,44.0
4660,8954,Directed,27566,,16.0
4660,8955,Directed,27567,,16.0
4660,8956,Directed,27568,,10.0
4660,8957,Directed,27571,,9.0
4660,8958,Directed,27572,,9.0
4660,8959,Directed,27573,,9.0
4660,8960,Directed,27574,,9.0
4660,8961,Directed,27575,,9.0
4661,119,Directed,27579,,8.0
4661,203,Directed,27578,,10.0
4661,767,Directed,27580,,7.0
4661,8962,Directed,27577,,10.0
4669,1444,Directed,27581,,12.0
4669,1625,Directed,27582,,7.0
4669,7376,Directed,27583,,7.0
4669,8964,Directed,27584,,5.0
4670,124,Directed,27586,,6.0
4670,198,Directed,27587,,6.0
4670,1972,Directed,27588,,6.0
4670,4515,Directed,27585,,9.0
4670,4517,Directed,27589,,6.0
4675,3661,Directed,27591,,6.0
4675,8973,Directed,27590,,15.0
4676,20,Directed,27603,,13.0
4676,29,Directed,27594,,18.0
4676,30,Directed,27600,,15.0
4676,31,Directed,27604,,11.0
4676,32,Directed,27592,,22.0
4676,33,Directed,27602,,13.0
4676,34,Directed,27593,,20.0
4676,199,Directed,27599,,16.0
4676,207,Directed,27605,,11.0
4676,215,Directed,27601,,15.0
4676,224,Directed,27597,,17.0
4676,692,Directed,27598,,17.0
4676,728,Directed,27595,,18.0
4676,8981,Directed,27596,,18.0
4676,8982,Directed,27606,,11.0
4677,215,Directed,27612,,8.0
4677,727,Directed,27609,,21.0
4677,786,Directed,27611,,11.0
4677,1964,Directed,27613,,6.0
4677,1973,Directed,27614,,5.0
4677,1987,Directed,27608,,30.0
4677,1988,Directed,27610,,12.0
4677,2140,Directed,27607,,44.0
4679,771,Directed,27616,,5.0
4679,1878,Directed,27615,,6.0
4679,2968,Directed,27617,,5.0
4680,30,Directed,27619,,5.0
4680,154,Directed,27618,,5.0
4682,30,Directed,27630,,5.0
4682,197,Directed,27632,,5.0
4682,207,Directed,27623,,10.0
4682,686,Directed,27629,,5.0
4682,732,Directed,27631,,5.0
4682,3190,Directed,27624,,10.0
4682,4684,Directed,27634,,5.0
4682,5369,Directed,27622,,10.0
4682,6765,Directed,27626,,7.0
4682,8986,Directed,27620,,15.0
4682,8987,Directed,27621,,15.0
4682,8988,Directed,27625,,9.0
4682,8989,Directed,27627,,6.0
4682,8990,Directed,27628,,6.0
4682,8991,Directed,27633,,5.0
4683,17,Directed,27636,,8.0
4683,154,Directed,27635,,10.0
4683,1975,Directed,27637,,7.0
4683,4688,Directed,27638,,6.0
4684,1975,Directed,27642,,5.0
4684,4683,Directed,27639,,17.0
4684,4688,Directed,27640,,8.0
4684,8997,Directed,27641,,8.0
4691,4750,Directed,27643,,9.0
4694,78,Directed,27644,,8.0
4698,20,Directed,27645,,9.0
4698,9021,Directed,27646,,6.0
4702,29,Directed,27652,,7.0
4702,34,Directed,27653,,7.0
4702,258,Directed,27651,,7.0
4702,602,Directed,27647,,37.0
4702,1657,Directed,27648,,17.0
4702,9027,Directed,27649,,14.0
4702,9028,Directed,27650,,14.0
4702,9029,Directed,27654,,7.0
4702,9030,Directed,27655,,7.0
4702,9031,Directed,27656,,7.0
4702,9032,Directed,27657,,6.0
4703,20,Directed,27658,,5.0
4704,20,Directed,27659,,12.0
4704,30,Directed,27660,,9.0
4704,43,Directed,27663,,7.0
4704,4749,Directed,27662,,8.0
4704,8824,Directed,27664,,6.0
4704,9032,Directed,27661,,8.0
4705,17,Directed,27668,,14.0
4705,20,Directed,27673,,7.0
4705,22,Directed,27678,,5.0
4705,30,Directed,27665,,40.0
4705,32,Directed,27674,,6.0
4705,34,Directed,27679,,5.0
4705,36,Directed,27670,,9.0
4705,196,Directed,27667,,18.0
4705,198,Directed,27669,,14.0
4705,697,Directed,27675,,6.0
4705,9043,Directed,27666,,19.0
4705,9044,Directed,27671,,9.0
4705,9045,Directed,27672,,8.0
4705,9046,Directed,27676,,6.0
4705,9047,Directed,27677,,6.0
4714,31,Directed,27687,,8.0
4714,723,Directed,27688,,7.0
4714,727,Directed,27682,,49.0
4714,786,Directed,27683,,30.0
4714,1964,Directed,27686,,14.0
4714,1973,Directed,27690,,7.0
4714,1987,Directed,27681,,70.0
4714,1988,Directed,27684,,28.0
4714,2140,Directed,27680,,106.0
4714,2145,Directed,27689,,7.0
4714,4677,Directed,27685,,23.0
4714,4711,Directed,27691,,7.0
4714,4712,Directed,27692,,7.0
4714,5022,Directed,27693,,7.0
4714,5023,Directed,27694,,7.0
4716,1990,Directed,27695,,28.0
4716,4719,Directed,27696,,12.0
4719,727,Directed,27699,,6.0
4719,1990,Directed,27701,,6.0
4719,4715,Directed,27698,,12.0
4719,4716,Directed,27697,,12.0
4719,4718,Directed,27700,,6.0
4725,155,Directed,27707,,5.0
4725,158,Directed,27703,,10.0
4725,213,Directed,27705,,5.0
4725,598,Directed,27706,,5.0
4725,774,Directed,27704,,6.0
4725,1502,Directed,27709,,5.0
4725,1757,Directed,27708,,5.0
4725,1992,Directed,27702,,11.0
4725,9050,Directed,27710,,5.0
4725,9051,Directed,27711,,5.0
4725,9052,Directed,27712,,5.0
4725,9053,Directed,27713,,5.0
4730,22,Directed,27714,,12.0
4730,103,Directed,27715,,6.0
4732,1997,Directed,27716,,6.0
4732,9055,Directed,27717,,6.0
4733,31,Directed,27719,,5.0
4733,9059,Directed,27718,,6.0
4739,33,Directed,27720,,7.0
4739,174,Directed,27721,,5.0
4739,229,Directed,27722,,5.0
4744,16,Directed,27725,,5.0
4744,20,Directed,27723,,6.0
4744,54,Directed,27724,,5.0
4744,164,Directed,27726,,5.0
4746,2002,Directed,27727,,7.0
4746,3211,Directed,27728,,6.0
4747,0,Directed,27729,,35.0
4747,14,Directed,27730,,23.0
4747,15,Directed,27732,,6.0
4747,20,Directed,27731,,7.0
4747,193,Directed,27734,,6.0
4747,215,Directed,27735,,5.0
4747,690,Directed,27733,,6.0
4748,4747,Directed,27736,,6.0
4749,20,Directed,27738,,9.0
4749,30,Directed,27741,,5.0
4749,213,Directed,27740,,5.0
4749,2012,Directed,27739,,9.0
4749,8824,Directed,27737,,14.0
4749,9042,Directed,27742,,5.0
4750,4691,Directed,27743,,10.0
4751,2012,Directed,27744,,5.0
4754,33,Directed,27751,,9.0
4754,43,Directed,27755,,7.0
4754,111,Directed,27753,,7.0
4754,118,Directed,27745,,17.0
4754,121,Directed,27746,,17.0
4754,213,Directed,27754,,7.0
4754,260,Directed,27747,,16.0
4754,287,Directed,27759,,6.0
4754,505,Directed,27756,,7.0
4754,513,Directed,27758,,6.0
4754,514,Directed,27749,,10.0
4754,533,Directed,27752,,8.0
4754,1442,Directed,27757,,7.0
4754,2806,Directed,27748,,12.0
4754,3739,Directed,27750,,10.0
4755,17,Directed,27761,,12.0
4755,20,Directed,27760,,32.0
4755,24,Directed,27764,,9.0
4755,54,Directed,27763,,9.0
4755,118,Directed,27768,,7.0
4755,124,Directed,27771,,6.0
4755,154,Directed,27767,,7.0
4755,162,Directed,27762,,12.0
4755,181,Directed,27766,,7.0
4755,213,Directed,27770,,6.0
4755,622,Directed,27773,,6.0
4755,661,Directed,27769,,7.0
4755,663,Directed,27774,,6.0
4755,6607,Directed,27765,,8.0
4755,9086,Directed,27772,,6.0
4757,2016,Directed,27776,,16.0
4757,9087,Directed,27775,,18.0
4758,0,Directed,27780,,7.0
4758,14,Directed,27777,,49.0
4758,6049,Directed,27779,,8.0
4758,9088,Directed,27778,,12.0
4763,0,Directed,27788,,11.0
4763,14,Directed,27786,,12.0
4763,20,Directed,27785,,12.0
4763,23,Directed,27792,,8.0
4763,29,Directed,27789,,11.0
4763,30,Directed,27784,,13.0
4763,31,Directed,27781,,19.0
4763,32,Directed,27794,,8.0
4763,34,Directed,27787,,12.0
4763,199,Directed,27795,,8.0
4763,700,Directed,27790,,9.0
4763,705,Directed,27793,,8.0
4763,756,Directed,27791,,9.0
4763,1878,Directed,27782,,17.0
4763,6774,Directed,27783,,14.0
4764,700,Directed,27796,,5.0
4767,20,Directed,27797,,8.0
4767,30,Directed,27798,,8.0
4773,20,Directed,27801,,5.0
4773,78,Directed,27800,,5.0
4773,727,Directed,27799,,7.0
4777,20,Directed,27802,,7.0
4777,1964,Directed,27803,,5.0
4778,2031,Directed,27804,,6.0
4779,124,Directed,27806,,6.0
4779,6408,Directed,27805,,8.0
4780,36,Directed,27807,,7.0
4780,2031,Directed,27808,,7.0
4781,2033,Directed,27810,,12.0
4781,3121,Directed,27809,,16.0
4788,69,Directed,27812,,5.0
4788,78,Directed,27811,,8.0
4789,22,Directed,27818,,6.0
4789,36,Directed,27815,,6.0
4789,103,Directed,27813,,8.0
4789,118,Directed,27821,,5.0
4789,124,Directed,27816,,6.0
4789,154,Directed,27817,,6.0
4789,491,Directed,27819,,6.0
4789,1187,Directed,27814,,7.0
4789,5164,Directed,27822,,5.0
4789,9118,Directed,27820,,6.0
4789,9119,Directed,27823,,5.0
4797,17,Directed,27824,,24.0
4797,19,Directed,27828,,8.0
4797,22,Directed,27825,,15.0
4797,48,Directed,27826,,13.0
4797,170,Directed,27831,,6.0
4797,172,Directed,27832,,5.0
4797,213,Directed,27830,,6.0
4797,2037,Directed,27827,,9.0
4797,2038,Directed,27829,,7.0
4798,2038,Directed,27833,,12.0
4798,4797,Directed,27834,,6.0
4805,198,Directed,27835,,12.0
4805,2039,Directed,27836,,6.0
4807,721,Directed,27839,,5.0
4807,1956,Directed,27837,,13.0
4807,1980,Directed,27838,,6.0
4807,4614,Directed,27840,,5.0
4810,33,Directed,27843,,6.0
4810,653,Directed,27842,,7.0
4810,706,Directed,27841,,10.0
4811,749,Directed,27845,,22.0
4811,2042,Directed,27844,,42.0
4811,4812,Directed,27848,,9.0
4811,4813,Directed,27847,,10.0
4811,4814,Directed,27846,,14.0
4814,749,Directed,27851,,6.0
4814,2042,Directed,27850,,12.0
4814,4811,Directed,27849,,33.0
4820,2046,Directed,27852,,7.0
4821,22,Directed,27858,,16.0
4821,54,Directed,27860,,13.0
4821,69,Directed,27866,,8.0
4821,103,Directed,27855,,20.0
4821,119,Directed,27859,,13.0
4821,210,Directed,27861,,12.0
4821,426,Directed,27857,,19.0
4821,456,Directed,27864,,9.0
4821,653,Directed,27856,,20.0
4821,908,Directed,27853,,41.0
4821,2395,Directed,27865,,9.0
4821,9133,Directed,27854,,24.0
4821,9134,Directed,27862,,11.0
4821,9135,Directed,27863,,11.0
4821,9136,Directed,27867,,8.0
4822,43,Directed,27868,,17.0
4822,174,Directed,27873,,7.0
4822,223,Directed,27875,,6.0
4822,492,Directed,27871,,13.0
4822,653,Directed,27869,,15.0
4822,706,Directed,27874,,6.0
4822,821,Directed,27870,,15.0
4822,1456,Directed,27872,,8.0
4824,182,Directed,27877,,6.0
4824,659,Directed,27876,,7.0
4826,20,Directed,27879,,6.0
4826,33,Directed,27880,,5.0
4826,702,Directed,27878,,9.0
4827,1,Directed,27881,,12.0
4827,32,Directed,27882,,12.0
4827,4830,Directed,27883,,6.0
4827,4831,Directed,27884,,6.0
4830,0,Directed,27889,,7.0
4830,14,Directed,27890,,7.0
4830,20,Directed,27897,,5.0
4830,22,Directed,27896,,5.0
4830,29,Directed,27891,,7.0
4830,30,Directed,27886,,13.0
4830,31,Directed,27885,,14.0
4830,32,Directed,27887,,8.0
4830,154,Directed,27895,,5.0
4830,199,Directed,27899,,5.0
4830,686,Directed,27894,,5.0
4830,706,Directed,27898,,5.0
4830,4763,Directed,27893,,6.0
4830,9145,Directed,27888,,8.0
4830,9146,Directed,27892,,7.0
4831,1,Directed,27900,,12.0
4831,32,Directed,27902,,8.0
4831,158,Directed,27903,,6.0
4831,2065,Directed,27901,,10.0
4831,4827,Directed,27904,,6.0
4831,9147,Directed,27905,,5.0
4835,210,Directed,27906,,10.0
4835,212,Directed,27908,,6.0
4835,769,Directed,27907,,6.0
4839,22,Directed,27911,,8.0
4839,69,Directed,27910,,13.0
4839,198,Directed,27914,,6.0
4839,711,Directed,27915,,5.0
4839,1052,Directed,27916,,5.0
4839,2060,Directed,27909,,15.0
4839,7413,Directed,27913,,7.0
4839,9155,Directed,27912,,8.0
4841,154,Directed,27925,,12.0
4841,214,Directed,27917,,76.0
4841,428,Directed,27928,,8.0
4841,492,Directed,27930,,6.0
4841,1011,Directed,27929,,7.0
4841,1161,Directed,27920,,28.0
4841,1461,Directed,27931,,6.0
4841,2060,Directed,27924,,13.0
4841,6651,Directed,27927,,10.0
4841,7378,Directed,27923,,18.0
4841,8237,Directed,27919,,38.0
4841,9158,Directed,27918,,38.0
4841,9159,Directed,27921,,19.0
4841,9160,Directed,27922,,19.0
4841,9161,Directed,27926,,12.0
4847,210,Directed,27932,,9.0
4847,1772,Directed,27933,,6.0
4851,671,Directed,27934,,7.0
4851,2063,Directed,27935,,6.0
4852,756,Directed,27936,,19.0
4852,768,Directed,27937,,9.0
4852,2063,Directed,27938,,5.0
4856,2064,Directed,27939,,8.0
4857,700,Directed,27940,,12.0
4857,2065,Directed,27941,,8.0
4858,230,Directed,27942,,6.0
4858,2065,Directed,27943,,6.0
4858,5389,Directed,27944,,6.0
4862,824,Directed,27945,,9.0
4862,1446,Directed,27946,,6.0
4862,2066,Directed,27947,,6.0
4863,356,Directed,27950,,5.0
4863,824,Directed,27951,,5.0
4863,1169,Directed,27949,,6.0
4863,1461,Directed,27948,,8.0
4863,2656,Directed,27952,,5.0
4864,69,Directed,27953,,12.0
4864,356,Directed,27954,,9.0
4864,885,Directed,27956,,5.0
4864,1165,Directed,27955,,7.0
4866,750,Directed,27958,,8.0
4866,751,Directed,27960,,5.0
4866,9194,Directed,27957,,16.0
4866,9195,Directed,27959,,6.0
4868,22,Directed,27968,,6.0
4868,69,Directed,27961,,13.0
4868,103,Directed,27962,,12.0
4868,355,Directed,27970,,5.0
4868,824,Directed,27963,,12.0
4868,1011,Directed,27969,,5.0
4868,1161,Directed,27965,,9.0
4868,1165,Directed,27964,,11.0
4868,1168,Directed,27972,,5.0
4868,1169,Directed,27973,,5.0
4868,2376,Directed,27966,,8.0
4868,2389,Directed,27971,,5.0
4868,2571,Directed,27967,,7.0
4870,20,Directed,27975,,11.0
4870,173,Directed,27976,,9.0
4870,198,Directed,27979,,5.0
4870,214,Directed,27978,,5.0
4870,807,Directed,27980,,5.0
4870,1011,Directed,27977,,5.0
4870,9198,Directed,27974,,12.0
4871,2076,Directed,27982,,5.0
4871,8767,Directed,27981,,12.0
4872,2077,Directed,27983,,8.0
4872,4874,Directed,27984,,6.0
4878,1878,Directed,27985,,5.0
4881,158,Directed,27987,,6.0
4881,5387,Directed,27986,,9.0
4882,22,Directed,27991,,8.0
4882,36,Directed,27990,,11.0
4882,69,Directed,27988,,23.0
4882,103,Directed,27989,,16.0
4882,111,Directed,27995,,5.0
4882,154,Directed,27996,,5.0
4882,176,Directed,27993,,6.0
4882,310,Directed,27997,,5.0
4882,1264,Directed,27992,,7.0
4882,1446,Directed,27994,,6.0
4885,199,Directed,27999,,7.0
4885,1903,Directed,28001,,6.0
4885,1951,Directed,28003,,5.0
4885,4594,Directed,28004,,5.0
4885,4597,Directed,28000,,7.0
4885,9217,Directed,27998,,8.0
4885,9218,Directed,28002,,5.0
4886,4451,Directed,28005,,6.0
4886,9219,Directed,28006,,6.0
4889,22,Directed,28019,,12.0
4889,33,Directed,28015,,15.0
4889,36,Directed,28009,,20.0
4889,69,Directed,28018,,12.0
4889,103,Directed,28008,,42.0
4889,111,Directed,28011,,18.0
4889,119,Directed,28007,,42.0
4889,124,Directed,28012,,18.0
4889,147,Directed,28010,,19.0
4889,176,Directed,28014,,16.0
4889,228,Directed,28013,,17.0
4889,278,Directed,28016,,14.0
4889,284,Directed,28020,,11.0
4889,454,Directed,28021,,10.0
4889,537,Directed,28017,,13.0
4891,767,Directed,28022,,24.0
4891,2091,Directed,28024,,6.0
4891,2106,Directed,28023,,12.0
4891,9226,Directed,28025,,6.0
4891,9227,Directed,28026,,6.0
4891,9228,Directed,28027,,6.0
4891,9229,Directed,28028,,6.0
4891,9230,Directed,28029,,6.0
4891,9231,Directed,28030,,6.0
4894,9232,Directed,28031,,6.0
4901,20,Directed,28034,,7.0
4901,54,Directed,28033,,8.0
4901,118,Directed,28036,,5.0
4901,187,Directed,28035,,5.0
4901,533,Directed,28032,,9.0
4903,1878,Directed,28037,,6.0
4908,0,Directed,28049,,5.0
4908,17,Directed,28039,,12.0
4908,20,Directed,28042,,7.0
4908,24,Directed,28038,,17.0
4908,30,Directed,28040,,8.0
4908,33,Directed,28048,,5.0
4908,154,Directed,28041,,7.0
4908,181,Directed,28044,,6.0
4908,182,Directed,28046,,6.0
4908,183,Directed,28045,,6.0
4908,663,Directed,28047,,6.0
4908,666,Directed,28043,,7.0
4924,36,Directed,28058,,8.0
4924,154,Directed,28060,,6.0
4924,722,Directed,28054,,10.0
4924,754,Directed,28053,,11.0
4924,1878,Directed,28061,,6.0
4924,2968,Directed,28055,,9.0
4924,3645,Directed,28052,,13.0
4924,5363,Directed,28059,,6.0
4924,9262,Directed,28050,,44.0
4924,9263,Directed,28051,,19.0
4924,9264,Directed,28056,,9.0
4924,9265,Directed,28057,,9.0
4924,9266,Directed,28062,,6.0
4924,9267,Directed,28063,,6.0
4924,9268,Directed,28064,,6.0
4929,20,Directed,28065,,7.0
4929,6788,Directed,28066,,7.0
4930,24,Directed,28074,,11.0
4930,30,Directed,28077,,9.0
4930,32,Directed,28072,,12.0
4930,65,Directed,28078,,8.0
4930,186,Directed,28076,,10.0
4930,201,Directed,28069,,20.0
4930,671,Directed,28081,,7.0
4930,703,Directed,28079,,8.0
4930,705,Directed,28071,,16.0
4930,9276,Directed,28067,,46.0
4930,9277,Directed,28068,,45.0
4930,9278,Directed,28070,,19.0
4930,9279,Directed,28073,,12.0
4930,9280,Directed,28075,,11.0
4930,9281,Directed,28080,,8.0
4931,20,Directed,28084,,6.0
4931,24,Directed,28086,,5.0
4931,33,Directed,28085,,5.0
4931,183,Directed,28083,,7.0
4931,198,Directed,28082,,10.0
4931,700,Directed,28087,,5.0
4932,768,Directed,28089,,16.0
4932,826,Directed,28091,,5.0
4932,2107,Directed,28088,,32.0
4932,2109,Directed,28090,,14.0
4937,2109,Directed,28092,,10.0
4937,4943,Directed,28093,,10.0
4937,4944,Directed,28094,,8.0
4939,768,Directed,28096,,6.0
4939,2107,Directed,28095,,15.0
4939,2109,Directed,28097,,5.0
4940,183,Directed,28110,,6.0
4940,604,Directed,28111,,6.0
4940,2108,Directed,28103,,12.0
4940,2109,Directed,28098,,20.0
4940,4404,Directed,28108,,9.0
4940,6320,Directed,28099,,20.0
4940,8628,Directed,28100,,20.0
4940,9286,Directed,28101,,20.0
4940,9287,Directed,28102,,12.0
4940,9288,Directed,28104,,12.0
4940,9289,Directed,28105,,10.0
4940,9290,Directed,28106,,10.0
4940,9291,Directed,28107,,10.0
4940,9292,Directed,28109,,8.0
4940,9293,Directed,28112,,6.0
4941,30,Directed,28113,,9.0
4941,34,Directed,28115,,5.0
4941,1878,Directed,28114,,6.0
4942,214,Directed,28116,,7.0
4943,702,Directed,28121,,5.0
4943,2109,Directed,28117,,13.0
4943,3661,Directed,28119,,6.0
4943,4944,Directed,28124,,5.0
4943,5225,Directed,28122,,5.0
4943,9300,Directed,28118,,7.0
4943,9301,Directed,28120,,6.0
4943,9302,Directed,28123,,5.0
4944,2109,Directed,28128,,5.0
4944,3661,Directed,28129,,5.0
4944,4943,Directed,28130,,5.0
4944,9307,Directed,28125,,6.0
4944,9308,Directed,28126,,6.0
4944,9309,Directed,28127,,6.0
4944,9310,Directed,28131,,5.0
4945,33,Directed,28134,,8.0
4945,183,Directed,28135,,5.0
4945,214,Directed,28133,,8.0
4945,9314,Directed,28132,,9.0
4946,700,Directed,28136,,6.0
4949,154,Directed,28137,,5.0
4950,8627,Directed,28138,,5.0
4956,33,Directed,28142,,17.0
4956,36,Directed,28145,,12.0
4956,69,Directed,28149,,8.0
4956,103,Directed,28141,,19.0
4956,174,Directed,28152,,8.0
4956,213,Directed,28153,,7.0
4956,214,Directed,28147,,9.0
4956,228,Directed,28151,,8.0
4956,258,Directed,28150,,8.0
4956,355,Directed,28139,,21.0
4956,356,Directed,28144,,12.0
4956,1161,Directed,28140,,20.0
4956,1166,Directed,28146,,10.0
4956,1446,Directed,28143,,13.0
4956,2199,Directed,28148,,8.0
4957,0,Directed,28158,,8.0
4957,17,Directed,28159,,7.0
4957,20,Directed,28156,,9.0
4957,30,Directed,28160,,6.0
4957,151,Directed,28154,,14.0
4957,174,Directed,28161,,6.0
4957,1868,Directed,28168,,6.0
4957,2115,Directed,28163,,6.0
4957,3103,Directed,28157,,9.0
4957,4958,Directed,28155,,12.0
4957,8061,Directed,28164,,6.0
4957,9328,Directed,28162,,6.0
4957,9329,Directed,28165,,6.0
4957,9330,Directed,28166,,6.0
4957,9331,Directed,28167,,6.0
4958,4957,Directed,28169,,10.0
4960,103,Directed,28172,,5.0
4960,754,Directed,28171,,6.0
4960,1011,Directed,28170,,9.0
4963,1161,Directed,28173,,7.0
4964,69,Directed,28177,,9.0
4964,103,Directed,28181,,6.0
4964,111,Directed,28174,,13.0
4964,119,Directed,28175,,11.0
4964,198,Directed,28183,,5.0
4964,608,Directed,28179,,7.0
4964,700,Directed,28186,,5.0
4964,702,Directed,28178,,9.0
4964,756,Directed,28180,,7.0
4964,768,Directed,28185,,5.0
4964,901,Directed,28182,,5.0
4964,1879,Directed,28184,,5.0
4964,2119,Directed,28176,,10.0
4966,700,Directed,28187,,8.0
4967,184,Directed,28192,,5.0
4967,608,Directed,28193,,5.0
4967,662,Directed,28190,,6.0
4967,702,Directed,28188,,12.0
4967,768,Directed,28189,,6.0
4967,1678,Directed,28191,,6.0
4972,30,Directed,28197,,5.0
4972,214,Directed,28196,,5.0
4972,390,Directed,28195,,11.0
4972,704,Directed,28198,,5.0
4972,1878,Directed,28194,,12.0
4975,2961,Directed,28201,,7.0
4975,6321,Directed,28199,,8.0
4975,9343,Directed,28200,,8.0
4975,9344,Directed,28202,,5.0
4980,43,Directed,28209,,133.0
4980,54,Directed,28215,,60.0
4980,213,Directed,28206,,202.0
4980,2125,Directed,28208,,150.0
4980,3022,Directed,28210,,123.0
4980,3258,Directed,28203,,745.0
4980,3259,Directed,28207,,202.0
4980,4982,Directed,28211,,120.0
4980,4983,Directed,28204,,577.0
4980,6846,Directed,28205,,237.0
4980,6847,Directed,28212,,111.0
4980,6848,Directed,28213,,64.0
4980,6850,Directed,28216,,59.0
4980,9345,Directed,28214,,62.0
4980,9346,Directed,28217,,56.0
4981,213,Directed,28223,,6.0
4981,3022,Directed,28218,,20.0
4981,3258,Directed,28219,,17.0
4981,4980,Directed,28220,,9.0
4981,6438,Directed,28222,,8.0
4981,6440,Directed,28221,,9.0
4982,33,Directed,28236,,10.0
4982,36,Directed,28235,,10.0
4982,213,Directed,28226,,31.0
4982,1264,Directed,28231,,19.0
4982,2125,Directed,28230,,20.0
4982,3022,Directed,28229,,22.0
4982,3258,Directed,28225,,91.0
4982,4980,Directed,28224,,102.0
4982,4983,Directed,28228,,28.0
4982,6846,Directed,28232,,14.0
4982,6847,Directed,28227,,30.0
4982,6850,Directed,28233,,13.0
4982,9346,Directed,28238,,8.0
4982,9349,Directed,28234,,11.0
4982,9350,Directed,28237,,8.0
4983,33,Directed,28248,,13.0
4983,43,Directed,28249,,13.0
4983,213,Directed,28242,,24.0
4983,1264,Directed,28251,,12.0
4983,2125,Directed,28243,,21.0
4983,3022,Directed,28246,,17.0
4983,3258,Directed,28247,,14.0
4983,4980,Directed,28239,,480.0
4983,4982,Directed,28241,,30.0
4983,6438,Directed,28250,,13.0
4983,6846,Directed,28240,,52.0
4983,6847,Directed,28244,,19.0
4983,6848,Directed,28245,,19.0
4983,6850,Directed,28252,,12.0
4983,9346,Directed,28253,,12.0
4984,36,Directed,28259,,7.0
4984,213,Directed,28256,,9.0
4984,772,Directed,28257,,8.0
4984,3369,Directed,28258,,8.0
4984,3371,Directed,28255,,11.0
4984,3373,Directed,28261,,7.0
4984,3600,Directed,28263,,5.0
4984,4986,Directed,28260,,7.0
4984,4987,Directed,28262,,5.0
4984,7251,Directed,28254,,12.0
4985,69,Directed,28274,,6.0
4985,213,Directed,28270,,12.0
4985,485,Directed,28276,,6.0
4985,2126,Directed,28269,,18.0
4985,2375,Directed,28266,,25.0
4985,3525,Directed,28264,,36.0
4985,5090,Directed,28268,,21.0
4985,5361,Directed,28271,,11.0
4985,7251,Directed,28265,,29.0
4985,9353,Directed,28267,,22.0
4985,9354,Directed,28272,,8.0
4985,9355,Directed,28273,,7.0
4985,9356,Directed,28275,,6.0
4985,9357,Directed,28277,,6.0
4985,9358,Directed,28278,,5.0
4986,22,Directed,28293,,8.0
4986,36,Directed,28281,,22.0
4986,69,Directed,28289,,10.0
4986,103,Directed,28282,,21.0
4986,111,Directed,28288,,12.0
4986,119,Directed,28280,,24.0
4986,124,Directed,28279,,26.0
4986,147,Directed,28284,,18.0
4986,213,Directed,28285,,15.0
4986,227,Directed,28291,,9.0
4986,772,Directed,28286,,14.0
4986,1310,Directed,28290,,10.0
4986,2126,Directed,28283,,20.0
4986,3369,Directed,28292,,9.0
4986,3373,Directed,28287,,13.0
4987,36,Directed,28295,,26.0
4987,69,Directed,28302,,11.0
4987,103,Directed,28300,,14.0
4987,111,Directed,28301,,12.0
4987,124,Directed,28303,,11.0
4987,147,Directed,28304,,8.0
4987,174,Directed,28306,,8.0
4987,213,Directed,28294,,29.0
4987,227,Directed,28296,,23.0
4987,772,Directed,28298,,19.0
4987,846,Directed,28307,,8.0
4987,1310,Directed,28299,,18.0
4987,2126,Directed,28297,,21.0
4987,3373,Directed,28308,,8.0
4987,4988,Directed,28305,,8.0
4988,22,Directed,28317,,42.0
4988,36,Directed,28310,,186.0
4988,69,Directed,28309,,187.0
